Stock,Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Log Return,SMA_20,SMA_50,EMA_12,EMA_26,Rolling Volatility,Month,Quarter,Day of Week
BHARTIARTL_NS,2021-10-04,675.0,686.2000122070312,669.7000122070312,681.4000244140625,665.9730834960938,8917898,0.0081374044531992,0.0081044743009416,677.2961212158203,619.5186975097656,677.2095959402384,660.6494127599532,0.0224440891843295,10,4,0
BHARTIARTL_NS,2021-10-05,684.4000244140625,703.4500122070312,680.4000244140625,699.25,683.4188842773438,25598885,0.0261959547819357,0.0258587175787021,680.0676025390625,622.6668640136719,678.1648710690238,662.3360402797598,0.0227249279050515,10,4,1
BHARTIARTL_NS,2021-10-06,705.75,707.9500122070312,688.2000122070312,691.4000244140625,675.7467041015625,10406502,-0.0112261752671554,-0.0112896643798576,681.6903930664063,625.7431323242188,677.792845381722,663.3294227850785,0.0228574755894489,10,4,2
BHARTIARTL_NS,2021-10-07,695.75,702.2000122070312,691.2999877929688,692.5,676.8217163085938,8121590,0.0015908508328732,0.0015895867701329,683.4964477539063,628.9080554199219,677.643440908933,664.3288519349684,0.0226440357820299,10,4,3
BHARTIARTL_NS,2021-10-08,695.1500244140625,699.5499877929688,688.9000244140625,695.5,679.7537841796875,6297352,0.0043321125791964,0.0043227559922893,684.5712982177735,631.60685546875,677.9681091044337,665.4714395086513,0.0208606012719415,10,4,4
BHARTIARTL_NS,2021-10-11,693.0999755859375,696.0499877929688,685.0,690.8499755859375,675.2091064453125,8792050,-0.0066857704070885,-0.0067082202891778,685.0759521484375,634.2291516113281,677.5436471568765,666.1927481706263,0.0209452560792636,10,4,0
BHARTIARTL_NS,2021-10-12,691.0,698.4000244140625,684.2000122070312,686.3499755859375,670.8109130859375,8579567,-0.0065138241137321,-0.0065351316454353,685.3175231933594,636.8690112304688,676.5078419151936,666.5348344606493,0.0198682196369911,10,4,1
BHARTIARTL_NS,2021-10-13,689.0,696.7999877929688,683.0999755859375,689.9000244140625,674.2806396484375,7062149,0.0051724360692615,0.0051591049715566,684.2312042236329,639.5111120605469,676.1651954126157,667.1085978078929,0.0154688063919107,10,4,2
BHARTIARTL_NS,2021-10-14,693.0,694.0,681.8499755859375,685.7999877929688,670.2733764648438,9820591,-0.0059430197872551,-0.0059607498108388,683.2754943847656,641.7843041992187,675.2587617283431,667.3430258565559,0.0155332180552924,10,4,3
BHARTIARTL_NS,2021-10-18,700.0,701.9500122070312,679.6500244140625,680.5999755859375,665.1911010742188,8574445,-0.0075823918554395,-0.0076112843306018,681.6075866699218,644.0671350097656,673.7098908584778,667.1836240208271,0.015623605136329,10,4,0
BHARTIARTL_NS,2021-10-19,699.0,699.0,675.4500122070312,681.0999755859375,665.6798095703125,7328862,0.0007346888665595,0.0007344191148085,680.1176086425781,645.89349609375,672.4744937372217,667.072230357826,0.0154151786004075,10,4,1
BHARTIARTL_NS,2021-10-20,683.4000244140625,713.9000244140625,681.4000244140625,708.4500122070312,692.41064453125,21217306,0.0401556943392829,0.0393704080439063,679.8826263427734,648.0779528808594,675.5415938593799,668.9491499262278,0.0168436521191508,10,4,2
BHARTIARTL_NS,2021-10-21,710.9500122070312,712.3499755859375,689.2000122070312,696.0499877929688,680.291259765625,8908979,-0.0175031751191947,-0.0176581669174232,679.0368743896485,650.1859899902344,676.27231169111,669.7893062106276,0.0167807161304853,10,4,3
BHARTIARTL_NS,2021-10-22,698.5,705.2999877929688,684.25,694.5,678.7764282226562,6587256,-0.0022267396813103,-0.0022292225526046,678.1129821777344,651.8233898925781,676.6575603882709,670.4550189522594,0.0167616303956113,10,4,4
BHARTIARTL_NS,2021-10-25,693.0,704.0,675.0,691.0999755859375,675.453369140625,9540441,-0.0048956606974884,-0.0049076837007348,676.4185516357422,653.4202319335938,676.4723001963254,670.8252671143605,0.0161021353748712,10,4,0
BHARTIARTL_NS,2021-10-26,695.0,709.8499755859375,689.0,696.2000122070312,680.43798828125,10953878,0.0073796643385861,0.0073525678427471,675.1308837890625,655.07263671875,677.0824060555445,671.5373205341301,0.0160501770141286,10,4,1
BHARTIARTL_NS,2021-10-27,699.4000244140625,714.6500244140625,694.0,702.3499755859375,686.4486694335938,11878571,0.0088335472972731,0.0087947597719466,675.4338653564453,656.5785546875,678.5233696521675,672.6418648970533,0.0161157300851109,10,4,2
BHARTIARTL_NS,2021-10-28,702.75,706.0499877929688,684.4000244140625,689.75,674.134033203125,8884507,-0.017939631583276,-0.0181024975510654,675.2212921142578,657.8957421875,677.8480871215456,672.7523958826882,0.0141801729352963,10,4,3
BHARTIARTL_NS,2021-10-29,692.2000122070312,701.0,677.0499877929688,685.3499755859375,669.8335571289062,8602343,-0.0063792597056481,-0.0063996941335491,675.0771301269531,659.2746594238281,676.6150825072934,672.5361856046303,0.0141265387447736,10,4,4
BHARTIARTL_NS,2021-11-01,689.9500122070312,722.7999877929688,689.5999755859375,712.5,696.368896484375,17121001,0.0396148253145254,0.0388502842784816,676.8656982421875,661.2495190429687,679.6541308114598,674.3015715957225,0.0157592301272846,11,4,0
BHARTIARTL_NS,2021-11-02,712.5,723.0999755859375,709.5499877929688,713.9500122070312,697.7860717773438,7725455,0.0020350927505856,0.0020330247545677,678.45634765625,663.4302014160156,682.4436601908266,676.0411642017685,0.0157409027613706,11,4,1
BHARTIARTL_NS,2021-11-03,725.75,732.5,696.0,699.0999755859375,683.2722778320312,23261507,-0.0207997759375507,-0.0210191384021559,678.4490173339843,665.1488854980469,682.571139827935,676.5768022484547,0.0161942885704819,11,4,2
BHARTIARTL_NS,2021-11-04,704.0,704.7999877929688,699.2000122070312,701.0999755859375,685.2269287109375,1064714,0.0028607203048076,0.00285663623155,678.9230285644531,666.9555883789062,682.9797227330123,677.2175523567868,0.0162058576409117,11,4,3
BHARTIARTL_NS,2021-11-08,707.4500122070312,714.9000244140625,704.0,709.0,692.9481811523438,7565546,0.0112681684240454,0.0112051555323074,679.7293518066406,669.06349609375,684.5133317206017,678.3827841194206,0.0163466353414792,11,4,0
BHARTIARTL_NS,2021-11-09,711.7000122070312,716.4500122070312,705.1500244140625,713.2000122070312,697.0531005859375,5278131,0.0059238476198428,0.0059063706212837,680.5943176269532,671.7437292480469,686.4425269306535,679.7657705243479,0.0160576415177093,11,4,1
BHARTIARTL_NS,2021-11-10,717.5,738.0,707.3499755859375,735.4500122070312,718.7993774414062,15180490,0.031197446560655,0.0307206964573223,682.7738311767578,674.700595703125,691.4205039323077,682.6571488145004,0.0170410099374811,11,4,2
BHARTIARTL_NS,2021-11-11,735.0,738.5999755859375,724.25,728.5999755859375,712.1044311523438,7421118,-0.0093140680128207,-0.0093577151774788,684.8385070800781,677.0381335449218,694.602646581544,684.838428987674,0.0156567101854088,11,4,3
BHARTIARTL_NS,2021-11-12,733.0,745.0,725.25,743.5,726.6669921875,9207508,0.0204500356943304,0.0202437414560515,687.4578247070312,678.8303723144531,699.5356228286141,687.9368410765501,0.0159995090041185,11,4,4
BHARTIARTL_NS,2021-11-15,740.0,746.0,736.2000122070312,737.5499877929688,720.8517456054688,5454742,-0.0080026293261586,-0.0080348222311788,689.9867431640625,680.4612145996093,702.8150263327456,690.3749821527663,0.0159914287269529,11,4,0
BHARTIARTL_NS,2021-11-16,741.3499755859375,742.0499877929688,727.0499877929688,730.2999877929688,713.7659912109375,4639931,-0.0098296972126767,-0.0098783276302659,692.4154876708984,681.9484228515626,704.4997901601597,692.1076494904087,0.0156977099168725,11,4,1
BHARTIARTL_NS,2021-11-17,724.5499877929688,732.3499755859375,716.25,720.0499877929688,703.7479858398438,8002927,-0.0140354198637255,-0.0141348478074233,694.318896484375,683.3897277832032,704.3841279570341,692.9698966274038,0.0159528464963855,11,4,2
BHARTIARTL_NS,2021-11-18,720.5999755859375,723.4500122070312,708.0,714.3499755859375,698.1770629882812,4469597,-0.0079160764416458,-0.0079475749144288,694.6072174072266,684.7934838867187,703.4291948849183,693.3556126541355,0.0153710745087546,11,4,3
BHARTIARTL_NS,2021-11-22,740.0,755.9500122070312,733.0999755859375,742.0999755859375,725.2987060546875,36884348,0.0388463679260993,0.0381108358577555,696.8575897216797,686.4336401367187,706.7937350648829,695.721767720843,0.0166801832399058,11,4,0
BHARTIARTL_NS,2021-11-23,745.0,761.0,735.7000122070312,758.9000244140625,741.7184448242188,18240414,0.0226385882567576,0.0223861383877043,700.0046905517578,688.4539965820312,712.1667673355499,699.1289289877598,0.0170787597409702,11,4,1
BHARTIARTL_NS,2021-11-24,764.0,781.7999877929688,756.25,758.9000244140625,741.7184448242188,21653712,0.0,0.0,703.3179443359375,690.1232299804688,716.7131792568837,702.2837079386086,0.0170871336531783,11,4,2
BHARTIARTL_NS,2021-11-25,759.0499877929688,768.5,752.7999877929688,765.1500244140625,747.826904296875,8483653,0.0082355501811794,0.0082018230853837,706.6873901367187,691.7774475097656,721.4999061861131,705.6572780392208,0.017010922842836,11,4,3
BHARTIARTL_NS,2021-11-26,763.0,763.0,733.0999755859375,738.75,722.0245971679688,11142921,-0.0345030474039527,-0.0351123334147196,708.4661865234375,692.898349609375,721.5806278756294,706.8696720487577,0.018300508079841,11,4,4
BHARTIARTL_NS,2021-11-29,752.0,755.0,727.0999755859375,739.3499755859375,722.6109619140625,15885643,0.0008121118704178,0.0008117822860003,710.8900329589844,693.4304284667969,721.7391408046191,708.0356935202618,0.0182968181177163,11,4,0
BHARTIARTL_NS,2021-11-30,740.0,750.2000122070312,722.6500244140625,728.25,711.7623901367188,14272616,-0.015013018552345,-0.0151268547018021,712.986474609375,693.8779248046875,720.2042560864807,708.3117451214808,0.0185142791535831,11,4,1
BHARTIARTL_NS,2021-12-01,733.0,737.4000244140625,718.25,722.25,705.898193359375,10488561,-0.0082389809557335,-0.0082731089418167,713.462939453125,694.0249035644531,718.0033233592336,708.132963509473,0.0185265870814924,12,4,2
BHARTIARTL_NS,2021-12-02,723.9000244140625,735.7000122070312,714.1500244140625,732.5499877929688,715.9649658203125,11507427,0.0142609409623639,0.0141602102903727,714.3718841552734,694.4346154785156,717.6897298917073,708.7131118287945,0.0186551938916617,12,4,3
BHARTIARTL_NS,2021-12-03,730.0,734.6500244140625,716.2999877929688,718.3499755859375,702.0864868164062,11024093,-0.0193842990459806,-0.019574638314543,715.3125946044922,694.5341394042969,715.2892309570456,708.2222507167656,0.0176623972230322,12,4,4
BHARTIARTL_NS,2021-12-06,718.0,721.9000244140625,693.8499755859375,697.5999755859375,681.8062744140625,8804487,-0.0288856327292437,-0.0293110346495904,715.1415618896484,694.2261389160157,710.1380068735097,706.2655117313802,0.0181796511768611,12,4,0
BHARTIARTL_NS,2021-12-07,702.3499755859375,705.7000122070312,694.0999755859375,698.8499755859375,683.0278930664062,10238693,0.0017917386480399,0.0017901353991315,714.6455474853516,693.941611328125,705.9672201339553,704.5442066450859,0.018175705715378,12,4,1
BHARTIARTL_NS,2021-12-08,705.0,719.0,702.2999877929688,715.1500244140625,698.9589233398438,8296393,0.0233241283923504,0.0230562778342052,714.7408386230469,693.7339501953124,704.8890206271689,704.1304819558087,0.0186187875764945,12,4,2
BHARTIARTL_NS,2021-12-09,716.7999877929688,723.9500122070312,711.0,713.9500122070312,697.7860717773438,9069515,-0.0016779978384076,-0.0016794072536649,713.6901733398438,693.5658447265625,703.7962592656573,703.6605256462929,0.0185903472819419,12,4,3
BHARTIARTL_NS,2021-12-10,711.0,718.9000244140625,707.0,710.7000122070312,694.609619140625,4251339,-0.0045521869312007,-0.0045625796859643,712.8154327392579,693.8502563476562,702.3829300156524,702.9900881273545,0.0185565993150594,12,4,4
BHARTIARTL_NS,2021-12-13,715.0,718.4000244140625,698.3499755859375,703.0999755859375,687.1817016601562,9896899,-0.0106936576686896,-0.0107512457452675,710.8411682128906,694.0261804199218,700.0442794994223,701.8190965371917,0.0183535565882783,12,4,0
BHARTIARTL_NS,2021-12-14,701.0,706.2999877929688,688.4000244140625,691.5999755859375,675.9420776367188,9275631,-0.0163561165791867,-0.0164913545267297,708.5956848144531,694.0906860351563,696.3362484436217,699.9022803223419,0.0185771766523481,12,4,1
BHARTIARTL_NS,2021-12-15,691.75,694.9000244140625,684.0999755859375,685.4500122070312,669.9313354492188,7674319,-0.0088923923903586,-0.0089321656735568,706.4039520263672,694.2773620605469,692.2739541367904,697.6822103317402,0.0171051509285094,12,4,2
BHARTIARTL_NS,2021-12-16,689.9000244140625,689.9000244140625,677.5999755859375,681.4000244140625,665.9730834960938,9633006,-0.0059084442593968,-0.0059259681763315,704.5152069091797,694.2773620605469,688.227666345914,695.3333861216922,0.0171156516909767,12,4,3
BHARTIARTL_NS,2021-12-17,681.0,685.7000122070312,661.0999755859375,666.0499877929688,650.9705200195312,13850460,-0.0225272820303863,-0.0227848975176179,702.1548797607422,693.6283947753906,682.4957976803167,692.0472478919025,0.0171858867144389,12,4,4
BHARTIARTL_NS,2021-12-20,659.1500244140625,661.1500244140625,645.0999755859375,658.25,643.34716796875,11812939,-0.0117107485152362,-0.0117798594207878,698.0573028564453,692.9804040527343,676.4729315708449,688.4398345642616,0.0172649793737865,12,4,0
BHARTIARTL_NS,2021-12-21,663.9500122070312,670.9000244140625,659.2000122070312,667.0,651.8989868164062,8084499,0.0132926968104283,0.0132051241141065,693.5663299560547,692.4819494628906,672.6923246855467,685.7331051014575,0.0173223147835222,12,4,1
BHARTIARTL_NS,2021-12-22,667.0,686.0,667.0,684.75,669.2471923828125,8522226,0.0266118001672734,0.0262638654938183,689.9427673339844,692.2718176269532,672.16230433128,684.5119263815578,0.0180409508444052,12,4,2
BHARTIARTL_NS,2021-12-23,689.0,689.0,675.5,678.75,663.3829956054688,5602466,-0.0087623778539356,-0.0088009932272463,685.720571899414,692.0352954101562,670.8116414503859,682.9468203981438,0.0170123916126623,12,4,3
BHARTIARTL_NS,2021-12-24,682.0999755859375,682.8499755859375,672.6500244140625,677.0499877929688,661.7214965820312,3756020,-0.0025045848845146,-0.0025077266041351,682.7054168701172,691.8535070800781,669.4131576244852,681.374574189543,0.0169641327771714,12,4,4
BHARTIARTL_NS,2021-12-27,674.9500122070312,678.3499755859375,668.6500244140625,675.75,660.450927734375,3658572,-0.0019200960739813,-0.0019219418215014,679.5974151611329,691.5769128417969,668.0343530260067,679.8246744521232,0.0164121242528634,12,4,0
BHARTIARTL_NS,2021-12-28,679.8499755859375,683.5,675.0499877929688,680.0499877929688,664.653564453125,3892590,0.0063632838448222,0.0063431236324157,677.2419738769531,691.4645166015625,667.5142317071018,678.7008885262715,0.0164721077137323,12,4,1
BHARTIARTL_NS,2021-12-29,679.9500122070312,683.5,675.0,676.8499755859375,661.5260620117188,3847574,-0.0047054625276545,-0.0047165680679516,675.0233673095703,691.3912158203125,666.592974830889,677.428679154823,0.0164207325701087,12,4,2
BHARTIARTL_NS,2021-12-30,677.5,685.7999877929688,674.2000122070312,679.3499755859375,663.9693603515625,5701612,0.0036934271832218,0.0036866232291692,672.4235870361329,691.3570068359375,666.1893418340695,676.4316925768037,0.0163061820568875,12,4,3
BHARTIARTL_NS,2021-12-31,680.5,694.0999755859375,680.0,683.7999877929688,668.3186645507812,4598628,0.006550459191243,0.0065290981657089,670.7351959228515,690.8751672363281,666.5169299443329,675.8307275378392,0.0163332484345669,12,4,4
BHARTIARTL_NS,2022-01-03,687.7999877929688,692.5999755859375,683.0999755859375,691.2999877929688,675.6488647460938,2939833,0.0109681213231409,0.0109084077144312,670.4273254394532,690.7823193359375,667.9218429907577,675.8172562199321,0.0146779559864592,1,1,0
BHARTIARTL_NS,2022-01-04,692.25,703.25,690.4000244140625,697.4500122070312,681.6596069335938,6473875,0.0088962514423209,0.0088569129354744,670.3589111328125,690.8399829101562,670.0353451358094,676.2500229394626,0.0140763363965168,1,1,1
BHARTIARTL_NS,2022-01-05,700.9000244140625,702.75,691.75,700.0,684.1519775390625,4586105,0.0036563272638092,0.0036496591482116,669.6185638427735,691.013955078125,672.2071347363099,676.8353529098033,0.0141164218975768,1,1,2
BHARTIARTL_NS,2022-01-06,702.0,720.5,700.0,710.4000244140625,694.3164672851562,21642414,0.0148570640439511,0.0147477789751576,669.4450836181641,691.2915246582031,675.6085705130555,678.1302502709406,0.0143415345247,1,1,3
BHARTIARTL_NS,2022-01-07,713.9000244140625,715.1500244140625,701.4500122070312,704.7000122070312,688.7455444335938,4315015,-0.0080236075536928,-0.0080559699176299,669.1518798828125,691.3374621582032,677.6296434239075,678.916568357063,0.0130527703821058,1,1,4
BHARTIARTL_NS,2022-01-10,705.4000244140625,711.3499755859375,703.6500244140625,704.9500122070312,688.9898681640625,3565324,0.0003547372936831,0.0003546743892853,669.2422882080078,691.6345788574218,679.3773703070083,679.6627387131371,0.0130502564948443,1,1,0
BHARTIARTL_NS,2022-01-11,703.0,709.5499877929688,694.5999755859375,703.4500122070312,687.5238647460938,10642484,-0.002127757584992,-0.0021300244773313,669.8213775634765,691.9883850097656,680.6306771437906,680.2450443452079,0.012799975039408,1,1,1
BHARTIARTL_NS,2022-01-12,707.9500122070312,732.7000122070312,704.2000122070312,730.2000122070312,713.668212890625,12366953,0.0380268227549984,0.0373216252142591,672.0082214355468,692.3343713378906,685.713374950996,682.7208346078314,0.0145716098209662,1,1,2
BHARTIARTL_NS,2022-01-13,729.0,735.6500244140625,726.1500244140625,731.7999877929688,715.23193359375,5829874,0.0021911031973687,0.0021887062314524,674.4711639404297,692.6832885742188,690.2546916652659,685.1290641623439,0.0143424501467122,1,1,3
BHARTIARTL_NS,2022-01-14,729.9500122070312,730.9000244140625,718.4500122070312,720.5999755859375,704.2854614257812,5344096,-0.0153047866766339,-0.0154231137909053,677.1369110107422,693.1035522460937,692.4132716284222,686.5480565522281,0.0141699926331096,1,1,4
BHARTIARTL_NS,2022-01-17,720.0,734.75,719.5499877929688,728.5999755859375,712.1044311523438,4340924,0.0111019893989199,0.0110408146722955,680.5747741699219,693.6411022949219,695.4426807859486,688.4411213374219,0.0131861798928855,1,1,0
BHARTIARTL_NS,2022-01-18,727.0,730.7000122070312,712.5499877929688,714.3499755859375,698.1770629882812,4312058,-0.0195580417067829,-0.0197518311272455,682.8886779785156,693.7456799316407,695.8633549709228,689.1623022004485,0.0137364204348237,1,1,1
BHARTIARTL_NS,2022-01-19,714.0,715.0,701.7000122070312,703.7000122070312,687.7681274414062,5879490,-0.0149087331834184,-0.0150209854358317,683.8147247314453,693.55998046875,694.6179353509973,689.059029996075,0.0133447394783279,1,1,2
BHARTIARTL_NS,2022-01-20,706.0,719.6500244140625,705.25,715.4000244140625,699.2033081054688,4812496,0.0166265056605676,0.0164897985420113,685.6057403564453,693.1680590820313,695.3233773132237,689.8104580041783,0.0137004861552562,1,1,3
BHARTIARTL_NS,2022-01-21,709.5999755859375,714.0,689.3499755859375,695.25,679.5094604492188,6704622,-0.0281661248280011,-0.0285703994454041,686.4951385498047,692.5161596679687,692.8904670264536,689.0474211482554,0.0146274072829452,1,1,4
BHARTIARTL_NS,2022-01-24,690.2999877929688,707.0,677.3499755859375,689.9000244140625,674.2806396484375,11091633,-0.0076949933814379,-0.0077247526059987,687.1866241455078,691.4684326171875,690.027416660605,687.9535854816022,0.0145663800327145,1,1,0
BHARTIARTL_NS,2022-01-25,684.0,720.4500122070312,682.1500244140625,711.8499755859375,695.7335815429688,14128764,0.0318160431029379,0.0313203983632204,688.740625,690.9660693359375,690.9052881809687,688.5298814861478,0.015393226101883,1,1,1
BHARTIARTL_NS,2022-01-27,706.5,716.0,701.5,707.25,691.23779296875,8937312,-0.0064619398768249,-0.006482908591505,690.2262115478516,690.5155053710937,690.9564427637043,688.7304675218961,0.0153452720537436,1,1,3
BHARTIARTL_NS,2022-01-28,714.9000244140625,754.0,701.6500244140625,715.7999877929688,699.5941772460938,21450677,0.0120890153321253,0.0120165268113892,692.0074523925781,690.4324291992187,692.2853249917642,689.5351867607255,0.0154111708057277,1,1,4
BHARTIARTL_NS,2022-01-31,728.0,735.0,719.5499877929688,729.2999877929688,712.7885131835938,10745370,0.0188599853552793,0.0186843408304936,694.2309448242188,690.724658203125,695.4396616366611,691.2576553846417,0.0150095201213158,1,1,0
BHARTIARTL_NS,2022-02-01,733.0,735.0,718.2999877929688,723.0499877929688,706.6800537109375,4814511,-0.0085698062744774,-0.0086067382153657,695.782504272461,690.35228515625,697.1689527250113,692.4000552606636,0.0149130245304714,2,1,1
BHARTIARTL_NS,2022-02-02,726.0999755859375,731.75,720.5,725.0499877929688,708.6347045898438,3286577,0.0027659629964675,0.0027621447599321,697.1312591552735,689.6906103515626,698.9329145503701,693.60262187764,0.0147917243733551,2,1,2
BHARTIARTL_NS,2022-02-03,726.0,729.0,718.5,721.6500244140625,705.311767578125,3651578,-0.0046892100968185,-0.0047002389336799,698.1892486572266,688.9624768066407,699.9142765546401,694.4699660036018,0.0141508660989272,2,1,3
BHARTIARTL_NS,2022-02-04,721.0999755859375,723.25,716.5,720.2000122070312,703.8946533203125,3284198,-0.0020092026291841,-0.0020112237845142,698.6681579589844,688.0838317871094,700.5266422108973,695.1680909900248,0.0140294643624271,2,1,4
BHARTIARTL_NS,2022-02-07,718.0,720.0999755859375,699.5,706.5,690.5048217773438,6833983,-0.019022493607258,-0.0192057489429135,698.7561218261719,687.4534362792969,698.9848236826583,694.8226636409372,0.014530469890828,2,1,0
BHARTIARTL_NS,2022-02-08,711.2000122070312,714.7000122070312,701.0,708.9000244140625,692.8504638671875,7167684,0.0033969959598632,0.0033912392025245,698.9491516113281,686.8582263183594,698.0410760187397,694.6765747688077,0.0145194627195767,2,1,1
BHARTIARTL_NS,2022-02-09,707.0999755859375,726.0999755859375,702.1500244140625,719.3499755859375,703.0637817382812,10185173,0.0147410132542706,0.0146334205796654,699.7261474609375,686.6842541503906,698.8137999755921,695.297849359139,0.0146918075602879,2,1,2
BHARTIARTL_NS,2022-02-10,722.9500122070312,726.9500122070312,708.5999755859375,724.0499877929688,707.6574096679688,6074014,0.0065337285876538,0.0065124763038999,699.4256072998047,686.7194384765625,700.1743553128808,696.2133723449783,0.0146587565627188,2,1,3
BHARTIARTL_NS,2022-02-11,721.7000122070312,725.4000244140625,710.9000244140625,715.1500244140625,698.9589233398438,5646980,-0.0122919455223485,-0.012368116319842,698.6119567871094,686.3793176269531,699.9873657785674,696.4167464927461,0.0148969493545342,2,1,4
BHARTIARTL_NS,2022-02-14,704.0,704.0,685.0,689.7000122070312,674.0851440429688,7441445,-0.0355868971212504,-0.0362355462071214,697.1019409179687,685.8192907714844,696.0024085884753,694.7625537186885,0.0163510804963519,2,1,0
BHARTIARTL_NS,2022-02-15,696.0,713.0999755859375,686.5999755859375,711.5499877929688,695.4404296875,4650249,0.0316803979931206,0.0311889272278104,696.2687408447266,686.0919738769531,695.9159502960175,694.8127667534154,0.0172258943968502,2,1,1
BHARTIARTL_NS,2022-02-16,717.4000244140625,728.2000122070312,708.0,721.7999877929688,705.4583129882812,5433910,0.0144050919002263,0.0143023243059571,696.6328033447265,686.5405822753906,697.3840060948273,695.6013257337759,0.0173407816433397,2,1,2
BHARTIARTL_NS,2022-02-17,724.4500122070312,727.5,715.0,717.0,700.7670288085938,5107708,-0.0066499807193645,-0.0066721903583546,697.282748413086,686.5767443847657,697.9044711277145,695.9839704059846,0.0173942845256038,2,1,3
BHARTIARTL_NS,2022-02-18,712.0499877929688,719.5499877929688,711.3499755859375,712.5499877929688,696.4177856445312,4099366,-0.0062064038193361,-0.0062257436053925,697.1434722900391,686.5493786621093,697.6757502841477,696.0161048680991,0.0172378136797828,2,1,4
BHARTIARTL_NS,2022-02-21,708.0499877929688,716.5499877929688,703.0,709.9500122070312,693.8766479492188,4307430,-0.0036488696120255,-0.0036555429751821,697.8618316650391,686.5347192382812,697.0912730018509,695.8576265778116,0.0171838820695808,2,1,0
BHARTIARTL_NS,2022-02-22,694.2000122070312,702.5,687.5,699.25,683.4188842773438,9148804,-0.0150715025542124,-0.0151862318705295,698.3187438964844,686.459462890625,694.987828582696,694.9362382592584,0.017414228024558,2,1,1
BHARTIARTL_NS,2022-02-23,700.0999755859375,708.9500122070312,699.5,704.4000244140625,688.4523315429688,4124469,0.0073650983041644,0.0073381084087859,697.9546813964844,686.70966796875,693.982367499661,694.4559488728665,0.0174627499245495,2,1,2
BHARTIARTL_NS,2022-02-24,682.0,688.5499877929688,645.4500122070312,670.9000244140625,655.7107543945312,14139461,-0.0475582340974234,-0.0487263120103191,696.1783294677734,686.4252563476563,688.0944270219487,691.5859344670639,0.0180496687054625,2,1,3
BHARTIARTL_NS,2022-02-25,677.5,695.1500244140625,677.5,688.6500244140625,673.0588989257812,6452099,0.0264570077812265,0.0261130742629146,694.8515655517579,686.56697265625,685.7812688533076,690.2135614640059,0.0188026110138254,2,1,4
BHARTIARTL_NS,2022-02-28,681.0,690.0,666.4500122070312,686.5,670.9575805664062,8301523,-0.0031220423097128,-0.0031269260512854,692.7600189208985,686.9667138671875,683.5007014245535,688.7871925086282,0.0186328369253273,2,1,0
