Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Log Return,SMA_20,SMA_50,EMA_12,EMA_26,Rolling Volatility,Month,Quarter,Day of Week
2021-09-20,222.4334259033203,230.4737701416016,221.7112274169922,225.08143615722656,184.0524444580078,73101936,0.01124783260219031,0.011185046102423608,167.90899505615235,165.49761169433594,173.26732190662952,169.2114951235628,0.014697086175478566,9,3,0
2021-09-21,226.2369384765625,233.45880126953125,223.1074676513672,232.5440368652344,190.1547241210937,58854434,0.03315511337573218,0.032617337021459455,169.29480056762696,166.11964996337892,175.86538378577785,170.76284541967618,0.015623198253382344,9,3,1
2021-09-22,234.4698638916016,236.6845703125,231.7736968994141,234.4698638916016,191.72952270507807,54648494,0.008281669526030377,0.008247564668354811,170.78100051879883,166.78342010498048,178.30602054259327,172.31593262600225,0.015595771934513602,9,3,2
2021-09-23,235.9142303466797,236.4919891357422,232.7366180419922,233.50694274902344,190.942123413086,22630330,-0.004106823408741578,-0.004115279567905962,172.2022392272949,167.43537872314454,180.25003636882292,173.69565046208254,0.015079227085100363,9,3,3
2021-09-24,234.95132446289065,234.95132446289065,228.88494873046875,229.60714721679688,187.75320434570312,25779310,-0.016700972055725627,-0.01684200576127221,173.5348976135254,168.01174865722658,181.40436990372757,174.73695074975814,0.015474991598832486,9,3,4
2021-09-27,230.90707397460932,232.8810577392578,226.7665405273437,229.84786987304688,187.9500274658203,23772123,0.0010483076483467357,0.0010477585575944634,174.8262161254883,168.55662231445314,182.41139414404955,175.71569717317013,0.015476142885966826,9,3,0
2021-09-28,230.9552154541016,232.64031982421875,227.536865234375,228.93310546875,187.20201110839844,16319138,-0.003979868305993728,-0.003987809057626533,175.99745864868163,169.05267822265625,183.14841213856477,176.5665352424463,0.015482785546542676,9,3,1
2021-09-29,227.2480010986328,232.4477386474609,226.9591217041016,229.27012634277344,187.4776153564453,16045073,0.0014722290984752195,0.0014711464317081003,177.05256118774415,169.52826171875,183.81444340285407,177.3747633990388,0.015440450786278604,9,3,2
2021-09-30,231.0033721923828,231.4848175048828,226.5258178710937,227.39244079589844,185.9422149658203,16987893,-0.00818977981827751,-0.008223500300097103,178.1017608642578,169.9754995727539,184.14179287407967,178.00938944102262,0.015443990215260727,9,3,3
2021-10-01,226.4776611328125,228.21090698242188,224.2629547119141,226.62210083007807,185.31228637695312,16570661,-0.003387765327970249,-0.0033935167983574167,179.10962142944337,170.4250994873047,184.32186879759865,178.55034476961006,0.015475364354717988,10,4,4
