Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Log Return,SMA_20,SMA_50,EMA_12,EMA_26,Rolling Volatility,Month,Quarter,Day of Week
2021-09-20,3809.0,3871.0,3807.85009765625,3823.5,3339.6796875,2002008,-0.0011366280016479324,-0.001137274453151344,3304.1738403320314,3042.7342138671875,3339.129542272709,3243.515755254213,0.013411852406250346,9,3,0
2021-09-21,3858.0,3871.550048828125,3821.64990234375,3862.949951171875,3374.13818359375,1568129,0.010317904505250608,0.0102650382634875,3314.02431640625,3053.41744140625,3344.5154870913307,3253.1914906867714,0.013436260759320267,9,3,1
2021-09-22,3862.5,3896.85009765625,3852.449951171875,3862.14990234375,3373.439208984375,1744067,-0.00020715648599500813,-0.00020717794586360485,3324.8967041015626,3064.9643505859376,3348.9652904594914,3262.0987290791863,0.013471376225218889,9,3,2
2021-09-23,3870.0,3879.0,3835.0,3869.25,3379.6416015625,2003869,0.001838596220025579,0.0018369080708951122,3334.0790161132813,3076.8976416015626,3353.6847229368773,3270.805608522395,0.013481115861694974,9,3,3
2021-09-24,3890.0,3944.39990234375,3855.0,3871.300048828125,3381.431884765625,2320754,0.000529725756215571,0.0005295855010561663,3342.7896240234377,3088.963486328125,3357.953517064377,3279.0001475033746,0.013502124685478317,9,3,4
2021-09-27,3900.0,3904.0,3802.89990234375,3836.949951171875,3351.42822265625,1673362,-0.008873064172769674,-0.008912664229942522,3347.8906372070314,3099.9586328125,3356.9496256169728,3284.3651901072913,0.01373045984298036,9,3,0
2021-09-28,3850.0,3850.0,3751.25,3779.14990234375,3300.9423828125,2253075,-0.015063977650619731,-0.015178591849079269,3351.2906127929687,3110.0244140625,3348.333126723977,3285.593130307677,0.01306785112740079,9,3,1
2021-09-29,3759.800048828125,3806.0,3722.14990234375,3791.89990234375,3312.078369140625,2489161,0.0033735779170542823,0.0033679001690398,3351.52861328125,3120.4552783203126,3342.755471711154,3287.5549998508577,0.013067949537550829,9,3,2
2021-09-30,3805.0,3805.0,3750.10009765625,3775.550048828125,3297.798095703125,2252412,-0.004311574741271973,-0.004320896383266758,3354.1752197265623,3130.77873046875,3335.838952325303,3288.3137476917664,0.012565830569507329,9,3,3
2021-10-01,3781.75,3810.0,3725.0,3730.199951171875,3258.18603515625,1578374,-0.012011669422238969,-0.012084392460133807,3349.5218505859375,3139.93958984375,3323.89234968391,3286.0820652817283,0.012827326157304699,10,4,4
2021-10-04,3724.800048828125,3783.64990234375,3707.449951171875,3773.300048828125,3295.832275390625,1356860,0.011554355653166315,0.011488113851807997,3346.5193359375,3149.6690673828125,3319.5754151772508,3286.8043030675726,0.012947815162314288,10,4,0
2021-10-05,3754.0,3840.0,3741.60009765625,3833.300048828125,3348.240478515625,1877966,0.015901356242040032,0.015776254129767894,3345.7026977539062,3160.5078564453124,3323.985424921616,3291.3551308785395,0.012674572632750422,10,4,1
2021-10-06,3836.0,3857.449951171875,3795.0,3810.89990234375,3328.67431640625,1678154,-0.0058437147017735835,-0.00586085601444703,3345.4843139648438,3171.222607421875,3324.7067928423285,3294.119514991703,0.012656751144946861,10,4,2
2021-10-07,3830.0,3899.0,3820.050048828125,3892.89990234375,3400.298583984375,1647233,0.021517355190054488,0.021289125038265713,3350.6705078125,3183.6248876953123,3336.336299171874,3301.9846312133823,0.013015290747865066,10,4,3
2021-10-08,3925.0,3989.89990234375,3900.0,3935.64990234375,3437.63916015625,2934339,0.010981558016037729,0.010921698542619757,3356.9703857421873,3196.514560546875,3351.9213547079316,3312.03311483878,0.01311333973628044,10,4,4
2021-10-11,3755.0,3757.5,3660.0,3685.60009765625,3219.2294921875,11845402,-0.06353478587869665,-0.06564290234600847,3349.9935791015623,3205.070986328125,3331.5072220124807,3305.1587724201668,0.017638364016776036,10,4,0
2021-10-12,3706.0,3707.0,3630.60009765625,3652.85009765625,3190.6240234375,5752877,-0.008885812216687383,-0.00892552648344543,3339.8155883789063,3213.55056640625,3309.832883770176,3296.674716939969,0.017688718905669993,10,4,1
2021-10-13,3650.0,3675.449951171875,3645.0,3655.199951171875,3192.676513671875,3545655,0.00064328802745095,0.0006430812064000699,3326.742053222656,3221.1636572265625,3291.8088268319757,3288.9711463275175,0.017135923130875752,10,4,2
2021-10-14,3625.0,3670.0,3608.199951171875,3611.449951171875,3160.515380859375,6442299,-0.010073407899227393,-0.01012448799586258,3314.298693847656,3226.9892822265624,3271.6098351438836,3279.4559044409884,0.016893209237017332,10,4,3
2021-10-18,3603.449951171875,3652.699951171875,3601.449951171875,3647.14990234375,3191.758056640625,3590107,0.009885310468811914,0.009836770414150167,3306.71259765625,3233.6310595703126,3259.3249461433825,3272.9597675668874,0.01580872512936979,10,4,0
2021-10-19,3669.0,3690.10009765625,3625.199951171875,3634.14990234375,3180.380859375,3135441,-0.0035645550394880487,-0.0035709232034205106,3298.74765625,3239.870595703125,3247.1797020251697,3266.1020706637846,0.01580342274673591,10,4,1
2021-10-20,3612.0,3630.0,3578.300048828125,3608.85009765625,3158.239990234375,2933693,-0.006961703682550779,-0.006986049399205216,3287.952746582031,3245.2157421875,3233.496669441971,3258.1122869282726,0.015810951915836008,10,4,2
2021-10-21,3604.10009765625,3607.449951171875,3511.25,3532.5,3091.423583984375,4871211,-0.02115621563168213,-0.0213832157125063,3273.8519653320313,3248.99919921875,3211.639271679264,3245.764975599095,0.01614372110316021,10,4,3
2021-10-22,3560.0,3561.60009765625,3485.0,3498.85009765625,3061.974853515625,2691670,-0.009525944817563636,-0.009571606843899327,3257.9686279296875,3251.99802734375,3188.613976577166,3232.1508924818013,0.016119882120835802,10,4,4
2021-10-25,3503.0,3514.550048828125,3450.0,3492.949951171875,3056.8115234375,2595594,-0.0016862744879163616,-0.0016876978490841324,3241.7376098632812,3254.7136572265626,3168.3366760941403,3219.162791071112,0.01606792340924524,10,4,0
2021-10-26,3494.5,3529.0,3475.0,3482.60009765625,3047.75390625,3878763,-0.0029630931177969666,-0.00296749176943454,3226.5538940429688,3257.1162255859376,3149.7854807335034,3206.465836639919,0.015752758962022297,10,4,1
2021-10-27,3483.0,3511.25,3483.0,3489.75,3054.0107421875,2510813,0.002052933448684735,0.0020508290604328737,3214.207312011719,3257.693505859375,3135.0509055725797,3195.1728666804806,0.015574189835408547,10,4,2
