Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,Log Return,SMA_20,SMA_50,EMA_12,EMA_26,Rolling Volatility,Month,Quarter,Day of Week
2021-09-16,720.0,729.4000244140625,712.8499755859375,727.2000122070312,705.398193359375,13557169,0.017988427925923922,0.017828550603921255,687.4261779785156,668.6185046386719,693.564888248759,685.6501860193346,0.011832590444782678,9,3,3
2021-09-17,732.9000244140625,734.4000244140625,714.0,720.1500244140625,698.5595703125,17075003,-0.009694698839965654,-0.009741998384249297,688.9709350585938,670.0104541015625,694.3333008739498,686.6064367077172,0.010196195990285904,9,3,4
2021-09-20,710.0,720.4000244140625,706.5,710.0,688.7138671875,7943459,-0.014094292803970232,-0.014194560599527777,690.3920104980468,671.1339184570312,693.4687726144961,686.7625426691826,0.010034437512254593,9,3,0
2021-09-21,711.1500244140625,714.5,694.4000244140625,711.8499755859375,690.5083618164062,10009615,0.00260557353990043,0.002602184918090427,691.8058135986328,672.5273303222656,693.0133247994053,687.0400107541622,0.009947255002312163,9,3,1
2021-09-22,715.0,715.0,702.25,703.3499755859375,682.26318359375,9740470,-0.011940736243898686,-0.012012599474403966,692.2374694824218,673.8206420898438,691.359456921612,686.6861717052427,0.01012319277808388,9,3,2
2021-09-23,711.0,720.0,707.1500244140625,717.0,695.5040283203125,10412491,0.01940723909037234,0.019221320223263675,693.4960723876953,675.22982421875,691.9970832906429,687.3393462693219,0.010701575077321768,9,3,3
2021-09-24,722.5999755859375,724.5999755859375,716.5499877929688,722.9500122070312,701.2756958007812,11780868,0.008298539254197657,0.008264295694568618,694.6673736572266,676.3927111816406,693.4245621383565,688.3716684568375,0.010566366113312842,9,3,4
2021-09-27,724.5,731.75,722.2999877929688,730.0,708.1142578125,7712240,0.009751602761464362,0.009704362745556866,696.1345275878906,677.7039758300781,695.6845153189939,689.8340824831828,0.010521956322076118,9,3,0
2021-09-28,734.0999755859375,735.4000244140625,706.5999755859375,717.1500244140625,695.6494750976562,13491800,-0.017602784546875028,-0.01775955602617001,696.3042755126953,678.7059777832031,695.6791245157112,690.2648523064771,0.011051524526148934,9,3,1
2021-09-29,707.3499755859375,711.9500122070312,701.2999877929688,709.5,688.2288208007812,11453404,-0.01066723193578678,-0.010724534726804787,695.8410888671875,679.6978747558594,694.5329239441835,690.114035157907,0.011225313706177985,9,3,2
2021-09-30,709.5999755859375,713.9000244140625,698.7999877929688,700.8499755859375,679.8381958007812,18487517,-0.012191621080670734,-0.012266548506921786,694.9171417236328,680.6070715332031,692.2721965375063,689.352861872194,0.011451493334398377,9,3,3
2021-10-01,693.0,694.8499755859375,687.9000244140625,692.3499755859375,671.5929565429688,10935810,-0.012128237731774405,-0.012202384933480212,693.326303100586,681.6221752929688,689.0907749998851,688.0373133292885,0.011156739686325379,10,4,4
2021-10-04,697.0499877929688,703.3499755859375,694.0499877929688,700.2000122070312,679.2077026367188,8976533,0.011338335251380505,0.011274538110911572,692.1574310302734,682.5177954101563,687.5703023286287,687.3832680928019,0.011123467740561258,10,4,0
2021-10-05,693.0,699.0,691.8499755859375,697.0999755859375,676.2005615234375,7497208,-0.004427424927025081,-0.0044372549980987875,690.9909790039062,682.9528564453125,685.8211114355223,686.5549194580342,0.011160478094052621,10,4,1
2021-10-06,696.5999755859375,705.0,688.3499755859375,689.5,668.8285522460938,13200810,-0.010902104637025234,-0.010961968068982161,689.6620544433594,683.2385437011719,683.2068715602255,685.2418552201126,0.01090861031699751,10,4,2
2021-10-07,697.5499877929688,704.9500122070312,693.4500122070312,702.2000122070312,681.147705078125,10041549,0.018418999593633467,0.018251424404426213,688.7526611328125,683.7570715332031,682.8900767168254,684.9385848392246,0.01138138594373019,10,4,3
2021-10-08,706.0,710.0,698.2999877929688,703.4000244140625,682.3117065429688,9383924,0.0017088826052937822,0.0017074241267571071,687.935415649414,684.1518701171875,682.8010966900782,684.7440012617242,0.011206543700178689,10,4,4
